OTU,SampleID,Reads,ConsensusLineage,Kingdom,Clade1,Clade2,Order,Family,Subfamily,Genus,Species,WTU.kingdom,WTU.clade1,WTU.clade2,WTU.order,WTU.family,WTU.subfamily,WTU.genus,WTU.species
OTU45692,S013077,1,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Fabaceae,f:Caesalpinioideae,g:Bussea,s:Bussea_sakalava;",Viridiplantae,Streptophyta,rosids,Fabales,Fabaceae,Caesalpinioideae,Bussea,Bussea_sakalava,1,1,10,33,72,101,597,1020
OTU79705,S013080,3240,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Bouteloua,s:Bouteloua_aristidoides;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Bouteloua,Bouteloua_aristidoides,1,1,4,20,54,78,375,553
OTU107125,S013080,2840,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Amaranthaceae,g:Tidestromia;",Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,NA,1,1,11,47,115,168,829,1489
OTU193,S013080,2448,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,NA,NA,1,1,4,20,54,78,409,640
OTU56336,S013080,596,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Brassicales,o:Brassicaceae,g:Macropodium,s:Macropodium_pterospermum;",Viridiplantae,Streptophyta,rosids,Brassicales,Brassicaceae,NA,Macropodium,Macropodium_pterospermum,1,1,10,30,68,97,561,975
OTU97283,S013080,595,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Digitaria,s:Digitaria_ischaemum;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Digitaria,Digitaria_ischaemum,1,1,4,20,54,81,432,685
OTU3346,S013080,382,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,NA,NA,1,1,4,20,54,78,409,640
OTU107118,S013080,343,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Montiaceae,g:Phemeranthus,s:Phemeranthus_aurantiacus;",Viridiplantae,Streptophyta,NA,Caryophyllales,Montiaceae,NA,Phemeranthus,Phemeranthus_aurantiacus,1,1,11,47,119,176,853,1522
OTU49887,S013080,322,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Sporobolus,s:Sporobolus_indicus;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Sporobolus,Sporobolus_indicus,1,1,4,20,54,78,403,629
OTU1859,S013080,181,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Aristidoideae,g:Aristida;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Aristidoideae,Aristida,NA,1,1,4,20,54,75,363,541
OTU3291,S013080,179,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,NA,1,1,4,20,54,78,390,603
OTU879,S013080,170,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Amaranthaceae,f:Chenopodioideae,g:Chenopodium;",Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Chenopodium,NA,1,1,11,47,115,165,822,1477
OTU28083,S013080,105,"d:Viridiplantae,k:Streptophyta,p:Pinidae,c:Pinales,o:Pinaceae,g:Pinus;",Viridiplantae,Streptophyta,Pinidae,Pinales,Pinaceae,NA,Pinus,NA,1,1,8,28,66,95,535,917
OTU58181,S013080,99,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Aristidoideae,g:Aristida,s:Aristida_kenyensis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Aristidoideae,Aristida,Aristida_kenyensis,1,1,4,20,54,75,363,536
OTU107113,S013080,88,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Montiaceae,g:Phemeranthus,s:Phemeranthus_aurantiacus;",Viridiplantae,Streptophyta,NA,Caryophyllales,Montiaceae,NA,Phemeranthus,Phemeranthus_aurantiacus,1,1,11,47,119,176,853,1522
OTU1268,S013080,84,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Brassicales,o:Brassicaceae;",Viridiplantae,Streptophyta,rosids,Brassicales,Brassicaceae,NA,NA,NA,1,1,10,30,68,97,588,1010
OTU59434,S013080,68,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Amaranthaceae,f:Chenopodioideae,g:Chenopodium,s:Chenopodium_leptophyllum;",Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Chenopodium,Chenopodium_leptophyllum,1,1,11,47,115,165,822,1475
OTU107108,S013080,64,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Montiaceae,g:Phemeranthus,s:Phemeranthus_aurantiacus;",Viridiplantae,Streptophyta,NA,Caryophyllales,Montiaceae,NA,Phemeranthus,Phemeranthus_aurantiacus,1,1,11,47,119,176,853,1522
OTU11386,S013080,56,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_sp__TRK-2015;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_sp__TRK-2015,1,1,4,20,54,78,390,600
OTU107106,S013080,46,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Montiaceae,g:Phemeranthus,s:Phemeranthus_aurantiacus;",Viridiplantae,Streptophyta,NA,Caryophyllales,Montiaceae,NA,Phemeranthus,Phemeranthus_aurantiacus,1,1,11,47,119,176,853,1522
OTU106816,S013080,37,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Amaranthaceae,f:Chenopodioideae,g:Chenopodium,s:Chenopodium_hians;",Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Chenopodium,Chenopodium_hians,1,1,11,47,115,165,822,1472
OTU28,S013080,34,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Pooideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Pooideae,NA,NA,1,1,4,20,54,82,510,866
OTU58242,S013080,30,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_trichocolea;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_trichocolea,1,1,4,20,54,78,390,602
OTU1710,S013080,29,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,NA,NA,1,1,1,3,4,5,113,144
OTU409,S013080,25,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Paspalum;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Paspalum,NA,1,1,4,20,54,81,464,760
OTU5185,S013080,25,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Rosales,o:Rosaceae,f:Dryadoideae;",Viridiplantae,Streptophyta,rosids,Rosales,Rosaceae,Dryadoideae,NA,NA,1,1,10,40,96,134,752,1364
OTU39044,S013080,24,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Rosales,o:Rosaceae,f:Dryadoideae,g:Dryas,s:Dryas_octopetala;",Viridiplantae,Streptophyta,rosids,Rosales,Rosaceae,Dryadoideae,Dryas,Dryas_octopetala,1,1,10,40,96,134,751,1363
OTU70689,S013080,21,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae,g:Solidago,s:Solidago_virgaurea;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,Solidago,Solidago_virgaurea,1,1,1,3,4,5,99,128
OTU55884,S013080,20,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Brassicales,o:Brassicaceae,g:Erysimum,s:Erysimum_cheiri;",Viridiplantae,Streptophyta,rosids,Brassicales,Brassicaceae,NA,Erysimum,Erysimum_cheiri,1,1,10,30,68,97,557,964
OTU51283,S013080,17,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Danthonioideae,g:Danthonia,s:Danthonia_decumbens;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Danthonioideae,Danthonia,Danthonia_decumbens,1,1,4,20,54,79,413,646
OTU79531,S013080,13,"d:Viridiplantae,k:Streptophyta,p:Pinidae,c:Pinales,o:Pinaceae,g:Pinus,s:Pinus_mugo;",Viridiplantae,Streptophyta,Pinidae,Pinales,Pinaceae,NA,Pinus,Pinus_mugo,1,1,8,28,66,95,535,913
OTU75265,S013080,13,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Geraniales,o:Geraniaceae,g:Erodium,s:Erodium_cicutarium;",Viridiplantae,Streptophyta,rosids,Geraniales,Geraniaceae,NA,Erodium,Erodium_cicutarium,1,1,10,35,80,112,703,1273
OTU224,S013080,12,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Rosales,o:Rosaceae,f:Maloideae;",Viridiplantae,Streptophyta,rosids,Rosales,Rosaceae,Maloideae,NA,NA,1,1,10,40,96,135,759,1373
OTU138,S013080,12,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,NA,NA,1,1,1,3,4,5,113,144
OTU49692,S013080,10,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Orcuttia,s:Orcuttia_pilosa;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Orcuttia,Orcuttia_pilosa,1,1,4,20,54,78,397,620
OTU54046,S013080,10,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Ophiuros,s:Ophiuros_exaltatus;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Ophiuros,Ophiuros_exaltatus,1,1,4,20,54,81,459,735
OTU26314,S013080,9,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Brassicales,o:Brassicaceae,g:Physaria,s:Physaria_arctica;",Viridiplantae,Streptophyta,rosids,Brassicales,Brassicaceae,NA,Physaria,Physaria_arctica,1,1,10,30,68,97,570,985
OTU80517,S013080,9,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Mnesithea,s:Mnesithea_formosa;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Mnesithea,Mnesithea_formosa,1,1,4,20,54,81,454,729
OTU61471,S013080,9,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Pogonarthria,s:Pogonarthria_squarrosa;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Pogonarthria,Pogonarthria_squarrosa,1,1,4,20,54,78,398,622
OTU49786,S013080,9,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Eulalia,s:Eulalia_siamensis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Eulalia,Eulalia_siamensis,1,1,4,20,54,81,436,697
OTU29631,S013080,9,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Aristidoideae,g:Aristida,s:Aristida_longifolia;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Aristidoideae,Aristida,Aristida_longifolia,1,1,4,20,54,75,363,537
OTU86656,S013080,8,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Moorochloa,Moorochloa_eruciformis,1,1,4,20,54,81,455,730
OTU24351,S013080,7,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Pooideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Pooideae,NA,NA,1,1,4,20,54,82,510,866
OTU14356,S013080,7,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae,g:Lagenophora;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,Lagenophora,NA,1,1,1,3,4,5,71,97
OTU26779,S013080,7,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,NA,NA,1,1,4,20,54,78,409,640
OTU45944,S013080,7,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_sessilispica;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_sessilispica,1,1,4,20,54,78,390,599
OTU2648,S013080,6,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,NA,NA,1,1,1,3,4,5,113,144
OTU55764,S013080,6,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Urochloa,s:Urochloa_oblita;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Urochloa,Urochloa_oblita,1,1,4,20,54,81,477,793
OTU64126,S013080,6,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Urochloa,s:Urochloa_venosa;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Urochloa,Urochloa_venosa,1,1,4,20,54,81,477,794
OTU52764,S013080,5,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Pooideae,g:Trisetum,s:Trisetum_flavescens;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Pooideae,Trisetum,Trisetum_flavescens,1,1,4,20,54,82,508,863
OTU35442,S013080,5,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Tragus,s:Tragus_racemosus;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Tragus,Tragus_racemosus,1,1,4,20,54,78,404,634
OTU2259,S013080,5,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,NA,NA,1,1,4,20,54,78,409,640
OTU66235,S013080,5,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_sessilispica;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_sessilispica,1,1,4,20,54,78,390,599
OTU96652,S013080,4,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae,g:Oreostemma,s:Oreostemma_peirsonii;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,Oreostemma,Oreostemma_peirsonii,1,1,1,3,4,5,84,111
OTU33117,S013080,4,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Brassicales,o:Brassicaceae,g:Nerisyrenia,s:Nerisyrenia_linearifolia;",Viridiplantae,Streptophyta,rosids,Brassicales,Brassicaceae,NA,Nerisyrenia,Nerisyrenia_linearifolia,1,1,10,30,68,97,565,979
OTU42816,S013080,4,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Aristidoideae,g:Aristida,s:Aristida_adoensis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Aristidoideae,Aristida,Aristida_adoensis,1,1,4,20,54,75,363,530
OTU72996,S013080,4,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Polevansia,s:Polevansia_rigida;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Polevansia,Polevansia_rigida,1,1,4,20,54,78,399,623
OTU54832,S013080,3,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Amaranthaceae,f:Chenopodioideae,g:Chenopodium,s:Chenopodium_opulifolium;",Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Chenopodium,Chenopodium_opulifolium,1,1,11,47,115,165,822,1476
OTU93243,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Cenchrus,s:Cenchrus_macrourus;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Cenchrus,Cenchrus_macrourus,1,1,4,20,54,81,429,673
OTU1519,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Chrysopogon;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Chrysopogon,NA,1,1,4,20,54,81,430,680
OTU76837,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Moorochloa,Moorochloa_eruciformis,1,1,4,20,54,81,455,730
OTU101170,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Gynerium,s:Gynerium_sagittatum;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Gynerium,Gynerium_sagittatum,1,1,4,20,54,81,439,703
OTU10933,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,NA,NA,1,1,4,20,54,78,409,640
OTU84391,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_papposa;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_papposa,1,1,4,20,54,78,390,594
OTU23345,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Saccharum;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Saccharum,NA,1,1,4,20,54,81,466,764
OTU3459,S013080,3,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,NA,NA,1,1,1,3,4,5,113,144
OTU43204,S013080,3,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_plana;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_plana,1,1,4,20,54,78,390,596
OTU163,S013080,3,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae,g:Achillea;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,Achillea,NA,1,1,1,3,4,5,14,22
OTU67423,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Saccharum,s:Saccharum_spontaneum;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Saccharum,Saccharum_spontaneum,1,1,4,20,54,81,466,763
OTU621,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Pooideae;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Pooideae,NA,NA,1,1,4,20,54,82,510,866
OTU38683,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Apluda,s:Apluda_mutica;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Apluda,Apluda_mutica,1,1,4,20,54,81,422,657
OTU18620,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Megathyrsus,s:Megathyrsus_maximus;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Megathyrsus,Megathyrsus_maximus,1,1,4,20,54,81,450,720
OTU76125,S013080,2,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Brassicales,o:Brassicaceae,g:Alyssopsis,s:Alyssopsis_mollis;",Viridiplantae,Streptophyta,rosids,Brassicales,Brassicaceae,NA,Alyssopsis,Alyssopsis_mollis,1,1,10,30,68,97,540,922
OTU97703,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Scleropogon,s:Scleropogon_brevifolius;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Scleropogon,Scleropogon_brevifolius,1,1,4,20,54,78,401,625
OTU85569,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Moorochloa,Moorochloa_eruciformis,1,1,4,20,54,81,455,730
OTU3691,S013080,2,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Rosales,o:Rosaceae,f:Maloideae;",Viridiplantae,Streptophyta,rosids,Rosales,Rosaceae,Maloideae,NA,NA,1,1,10,40,96,135,759,1373
OTU53175,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_eruciformis;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Moorochloa,Moorochloa_eruciformis,1,1,4,20,54,81,455,730
OTU30817,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Paspalum,s:Paspalum_notatum;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Paspalum,Paspalum_notatum,1,1,4,20,54,81,464,756
OTU65410,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_racemosa;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_racemosa,1,1,4,20,54,78,390,597
OTU78390,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Bouteloua,s:Bouteloua_trifida;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Bouteloua,Bouteloua_trifida,1,1,4,20,54,78,375,559
OTU61400,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_ferruginea;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_ferruginea,1,1,4,20,54,78,390,591
OTU93485,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_racemosa;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Eragrostis,Eragrostis_racemosa,1,1,4,20,54,78,390,597
OTU89573,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Uniola,s:Uniola_paniculata;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Uniola,Uniola_paniculata,1,1,4,20,54,78,407,637
OTU68963,S013080,2,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae,g:Artemisia,s:Artemisia_bigelovii;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,Artemisia,Artemisia_bigelovii,1,1,1,3,4,5,24,34
OTU41521,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Enneapogon,s:Enneapogon_desvauxii;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Chloridoideae,Enneapogon,Enneapogon_desvauxii,1,1,4,20,54,78,387,581
OTU99437,S013080,2,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Narenga,s:Narenga_porphyrocoma;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Narenga,Narenga_porphyrocoma,1,1,4,20,54,81,456,732
OTU107131,S013080,1,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Polygonaceae,g:Eriogonum,s:Eriogonum_abertianum;",Viridiplantae,Streptophyta,NA,Caryophyllales,Polygonaceae,NA,Eriogonum,Eriogonum_abertianum,1,1,11,47,121,179,866,1548
OTU4303,S013080,1,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Digitaria;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Panicoideae,Digitaria,NA,1,1,4,20,54,81,432,689
OTU107129,S013080,1,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Polygalaceae,g:Polygala,s:Polygala_tweedyi;",Viridiplantae,Streptophyta,rosids,Fabales,Polygalaceae,NA,Polygala,Polygala_tweedyi,1,1,10,33,73,105,683,1223
OTU14879,S013080,1,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Fabaceae,f:Papilionoideae,g:Astragalus;",Viridiplantae,Streptophyta,rosids,Fabales,Fabaceae,Papilionoideae,Astragalus,NA,1,1,10,33,72,103,656,1164
OTU234,S013080,1,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Aristidoideae,g:Aristida;",Viridiplantae,Streptophyta,commelinids,Poales,Poaceae,Aristidoideae,Aristida,NA,1,1,4,20,54,75,363,541
OTU18230,S013080,1,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Malvales,o:Malvaceae,f:Malvoideae,g:Hibiscus,s:Hibiscus_calyphyllus;",Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Hibiscus,Hibiscus_calyphyllus,1,1,10,37,88,123,723,1314
OTU107196,S013080,1,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae,g:Ageratina,s:Ageratina_adenophora;",Viridiplantae,Streptophyta,asterids,Asterales,Asteraceae,Asteroideae,Ageratina,Ageratina_adenophora,1,1,1,3,4,5,15,23
